Tweet_count,Username,Profile URL,Display Name,User Location,Date Created,Followers,Following,No of Media Posted,No of Tweets Posted,Text,Created At,Retweets,Likes,Tweets Language,Tweet view count,Blue Verified,Verified,Quote count,Reply count,Place tweet was created,Hashtags,Sensitive,View Count,Retweet Count,Verified,Can receive DM,No of media posted,Total count of tweet,Media,Full tweet
21,NYSC HQ Nigeria,https://t.co/lFH2Y2l40R,nysc_ng,"NYSC NDHQ MAITAMA  FCT, ABUJA",Thu Jul 17 17:49:17 +0000 2014,106472,87,1988,8011,Message of the Director-General NYSC to 2018 Batch 'A' Corps Members  https://t.co/NaFyVAnpqD https://t.co/5pxmFN71bV,Mon Apr 23 06:38:40 +0000 2018,21,50,en,,False,False,0,15,"<Place id=""00611f1548c7bdef"" name=""Kano"">",[],False,,21,False,False,1988,8011,[<Photo id=988306125891293184>],Message of the Director-General NYSC to 2018 Batch 'A' Corps Members  https://t.co/NaFyVAnpqD https://t.co/5pxmFN71bV
22,NYSC HQ Nigeria,https://t.co/lFH2Y2l40R,nysc_ng,"NYSC NDHQ MAITAMA  FCT, ABUJA",Thu Jul 17 17:49:17 +0000 2014,106472,87,1988,8011,Kano Governor tasks Corps Members on good moral values https://t.co/LXq6JN3bJq https://t.co/lVCg05AFQo,Mon Apr 23 20:35:15 +0000 2018,15,63,en,,False,False,2,0,"<Place id=""01c6b3874e737d86"" name=""Jigawa"">",[],False,,15,False,False,1988,8011,[<Photo id=988516584275705859>],Kano Governor tasks Corps Members on good moral values https://t.co/LXq6JN3bJq https://t.co/lVCg05AFQo
23,NYSC HQ Nigeria,https://t.co/lFH2Y2l40R,nysc_ng,"NYSC NDHQ MAITAMA  FCT, ABUJA",Thu Jul 17 17:49:17 +0000 2014,106472,87,1988,8011,Director-General urges Corps Members to Embrace Entrepreneurial Skills  https://t.co/srkE9DZgwW https://t.co/sR9XJ5yhdH,Mon Apr 23 20:55:15 +0000 2018,11,47,en,,False,False,2,4,"<Place id=""01ccb5e71756d1be"" name=""Dutse"">",[],False,,11,False,False,1988,8011,"[<Photo id=988521385768169472>, <Photo id=988521452700884992>, <Photo id=988521534124908544>, <Photo id=988521627804725250>]",Director-General urges Corps Members to Embrace Entrepreneurial Skills  https://t.co/srkE9DZgwW https://t.co/sR9XJ5yhdH
24,NYSC HQ Nigeria,https://t.co/lFH2Y2l40R,nysc_ng,"NYSC NDHQ MAITAMA  FCT, ABUJA",Thu Jul 17 17:49:17 +0000 2014,106472,87,1988,8011,"Corps Members to apply for spelling mistakes and rearrangement of names on their dashboard. Contact your Institution incase of omission of names.
https://t.co/KfDsC8pIRc",Tue Apr 24 10:59:58 +0000 2018,26,48,en,,False,False,1,18,,[],False,,26,False,False,1988,8011,[],"Corps Members to apply for spelling mistakes and rearrangement of names on their dashboard. Contact your Institution incase of omission of names.
https://t.co/KfDsC8pIRc"
25,NYSC HQ Nigeria,https://t.co/lFH2Y2l40R,nysc_ng,"NYSC NDHQ MAITAMA  FCT, ABUJA",Thu Jul 17 17:49:17 +0000 2014,106472,87,1988,8011,@tosinfalade No,Tue Apr 24 11:07:40 +0000 2018,0,1,und,,False,False,0,1,,[],,,0,False,False,1988,8011,[],@tosinfalade No
26,NYSC HQ Nigeria,https://t.co/lFH2Y2l40R,nysc_ng,"NYSC NDHQ MAITAMA  FCT, ABUJA",Thu Jul 17 17:49:17 +0000 2014,106472,87,1988,8011,@certified_abbey Yes of course,Sun Apr 22 06:11:15 +0000 2018,0,1,en,,False,False,0,1,,[],,,0,False,False,1988,8011,[],@certified_abbey Yes of course
27,NYSC HQ Nigeria,https://t.co/lFH2Y2l40R,nysc_ng,"NYSC NDHQ MAITAMA  FCT, ABUJA",Thu Jul 17 17:49:17 +0000 2014,106472,87,1988,8011,"@Fadipe_Bazzit No, date not yet fixed.",Tue Apr 24 18:50:11 +0000 2018,0,1,en,,False,False,0,0,,[],,,0,False,False,1988,8011,[],"@Fadipe_Bazzit No, date not yet fixed."
28,NYSC HQ Nigeria,https://t.co/lFH2Y2l40R,nysc_ng,"NYSC NDHQ MAITAMA  FCT, ABUJA",Thu Jul 17 17:49:17 +0000 2014,106472,87,1988,8011,@femcent6272 Send to our message box.,Tue Apr 24 18:50:53 +0000 2018,0,1,en,,False,False,0,0,,[],,,0,False,False,1988,8011,[],@femcent6272 Send to our message box.
29,NYSC HQ Nigeria,https://t.co/lFH2Y2l40R,nysc_ng,"NYSC NDHQ MAITAMA  FCT, ABUJA",Thu Jul 17 17:49:17 +0000 2014,106472,87,1988,8011,@a_medenDO Kindly send us a message.,Tue Apr 24 09:27:58 +0000 2018,0,0,en,,False,False,0,1,,[],,,0,False,False,1988,8011,[],@a_medenDO Kindly send us a message.
30,NYSC HQ Nigeria,https://t.co/lFH2Y2l40R,nysc_ng,"NYSC NDHQ MAITAMA  FCT, ABUJA",Thu Jul 17 17:49:17 +0000 2014,106472,87,1988,8011,@talktoBdx You will be notified on your dashboard.,Tue Apr 24 09:29:53 +0000 2018,0,0,en,,False,False,0,1,,[],,,0,False,False,1988,8011,[],@talktoBdx You will be notified on your dashboard.
