Tweet_count,Username,Profile URL,Display Name,User Location,Date Created,Followers,Following,No of Media Posted,No of Tweets Posted,Text,Created At,Retweets,Likes,Tweets Language,Tweet view count,Blue Verified,Verified,Quote count,Reply count,Place tweet was created,Hashtags,Sensitive,View Count,Retweet Count,Verified,Can receive DM,No of media posted,Total count of tweet,Media,Full tweet
30,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81026,4,10355,61458,"NYSC IS VERY IMPORTANT TO US- THE DISTRICT HEAD OF TUDUN WADA  

The District Head of Tudun-wada, who is also the Sarkin Ruwan Zazzau, Alhaji Tahir Mahmud, had said that the NYSC is very important to his District and the Zazzau Emirate at large. 

Alhaji Tahir made the remark https://t.co/pZygTfeUsE",Mon Jul 14 12:00:10 +0000 2025,2,20,en,2579,True,False,0,1,,[],False,2579,2,False,True,10355,61458,"[<Photo id=1944728617600106496>, <Photo id=1944728620422799361>, <Photo id=1944728617079939072>, <Photo id=1944728620607414272>]","NYSC IS VERY IMPORTANT TO US- THE DISTRICT HEAD OF TUDUN WADA  

The District Head of Tudun-wada, who is also the Sarkin Ruwan Zazzau, Alhaji Tahir Mahmud, had said that the NYSC is very important to his District and the Zazzau Emirate at large. 

Alhaji Tahir made the remark during the State Coordinator, Mrs. Efeke Murna Dadaza's visit to his office.

Alhaji Tahir Mahmud welcomed the State Coordinator to his office and Kaduna State. He expressed his pleasure in attending NYSC programmes on behalf of the Emir of Zazzau. He further assured Mrs. Efeke that he and his village heads have always and would always ensure that the Corps members posted to their communities are comfortable and integrated into the community. 

Speaking earlier, Mrs. Efeke thanked the District Head for receiving her. She appreciated his prompt attendance at all NYSC events. She further appealed to the District Head and the village heads to ensure that the Corps members posted to their community feel welcomed and comfortable. 

Seven Village Heads out the sixteen villages in his District were in attendance."
31,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81026,4,10355,61458,"WE SHALL KEEP SUPPORTING NYSC - NASARAWA ACTING GOVERNOR

The Acting Governor of Nasarawa State, Dr Emmanuel Akabe has reiterated the State's resolve to sustain it's support for the National Youth Service Corps.

He stated this while playing host to the Director General of NYSC, https://t.co/sPJUSsBQme",Thu Jul 17 05:16:51 +0000 2025,4,35,en,3034,True,False,0,1,,[],False,3034,4,False,True,10355,61458,"[<Photo id=1945714288343076864>, <Photo id=1945714287885881344>, <Photo id=1945714288275959809>, <Photo id=1945714290251436032>]","WE SHALL KEEP SUPPORTING NYSC - NASARAWA ACTING GOVERNOR

The Acting Governor of Nasarawa State, Dr Emmanuel Akabe has reiterated the State's resolve to sustain it's support for the National Youth Service Corps.

He stated this while playing host to the Director General of NYSC, Brigadier General Olakunle Nafiu, when the latter paid him a courtesy visit at Government House in Lafia, the State Capital.

Akabe said the administration of Governor Abdullahi Sule holds NYSC in high esteem, considering Corps Members' role in fostering national unity, integration and all-round development.

Dr Akabe used the occasion to announce that the State Government planned to give an official vehicle to the NYSC North-Central II Area Office, Lafia, to enable seamless operations of the Office.

He commended both the Director, NYSC North-Central II Area Office, Mrs Grace Ogbuogebe and the Nasarawa State Coordinator, Hajiya Salamatu Muhammad for their resilience in pursuing the Scheme's interests in the Zone and the State. Akabe described Muhammad as ""two men in one woman"" owing to her proactiveness in addressing the issues of security and welfare of Corps Members in the State.

Dr Akabe, who recounted his experience as a Corps Member in 1985 with nostalgia, said most of his close friends across Nigeria are people he met during his service year in Enugu the capital of the now defunct Anambra State.

While expressing appreciation to the Management of NYSC for choosing Lafia as the venue for 2025 Batch 'B' Pre-Orientation Workshop, the Acting Governor enjoined the participants to take some time to experience and enjoy the serene environment and hospitality of the State.

The Director General of NYSC informed his host that members of NYSC top management, State Coordinators, Camp Directors and Camp Commandant designates, as well as representatives of the Police, Nigeria Security and Civil Defence Corps, Nigeria Red Cross Society, Federal Fire Service, Nigeria Centre for Disease Control, National Drug Law Enforcement Agency, National Health Insurance Authority and Citizenship and Leadership Training Centre had converged in Lafia for the Workshop.

He explained that the workshop was an avenue through which the stakeholders reviewed previous Orientation Exercise, with a view to charting a new course for the forthcoming exercise.

The NYSC helmsman lauded the State Government for its consistent support to NYSC's general operations. He expressed appreciation for the facelift being given to the Magaji Dan-Yamusa Nasarawa State NYSC Permanent Orientation Camp in Keffi, especially the ongoing construction of a gigantic multipurpose hall.

Brigadier General Nafiu reaffirmed NYSC's commitment to nation building, through the deployment of skilled graduates to offer free services to all sectors of the nation's economy.

""We inject a minimum of 1,000 teachers to the education sector of every State of the Federation and the Federal Capital Territory during each of the six streams of service year, annually. We equally distribute medical personnel, engineers, lawyers, accountants, psychologists and all other categories of professionals in like manner, and we are poised to do more"", he added."
32,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81026,4,10355,61458,"Obeying the clarion call with dedication and selflessness.

Congratulations to me💃🏼
#Bauchi state copper 🫡 https://t.co/CfW5WdAyhW",Tue Jul 15 11:35:00 +0000 2025,0,4,en,1335,True,False,0,0,,['Bauchi'],False,1335,0,False,True,10355,61458,"[<Photo id=1945084672590938113>, <Photo id=1945084672733511681>, <Photo id=1945084673224253440>, <Photo id=1945084673891147776>]","Obeying the clarion call with dedication and selflessness.

Congratulations to me💃🏼
#Bauchi state copper 🫡 https://t.co/CfW5WdAyhW"
33,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81026,4,10355,61458,"NYSC URL TO ACCESS YOUR DASHBOARD 

Link 1

https://t.co/MaxbL7k21t

Link2

https://t.co/Tabu4pDm2X

Link 3

https://t.co/tLCNN5MULa

Link 4

https://t.co/iOAgs0W7jY

Or

https://t.co/32mxlJZhoh

_All links will land in the same NYSC page_

NYSC do this to spread traffic to all",Fri Jul 18 14:12:41 +0000 2025,12,87,en,13335,True,False,1,8,,[],False,13335,12,False,True,10355,61458,[],"NYSC URL TO ACCESS YOUR DASHBOARD 

Link 1

https://t.co/Ws6hYXom10

Link2

https://t.co/F9KeoXF0qL

Link 3

https://t.co/Brwqn9zs1G

Link 4

https://t.co/2PxHRP3f1X

Or

https://t.co/E3EW77wda8

_All links will land in the same NYSC page_

NYSC do this to spread traffic to all the links. But not everyone knows."
34,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81026,4,10355,61458,Date of Graduation format is DD/MM/YYYY. The date of graduation is on your Statement of Result/Certificate. You can also see it on  Corps Member's Personal Details printed after registration from the portal.,Fri Jul 18 14:15:46 +0000 2025,2,34,en,6234,True,False,0,5,,[],,6234,2,False,True,10355,61458,[],Date of Graduation format is DD/MM/YYYY. The date of graduation is on your Statement of Result/Certificate. You can also see it on  Corps Member's Personal Details printed after registration from the portal.
35,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81026,4,10355,61458,"**BATCH B STREAM I, 2025 UPDATE**

We are pleased to inform you that the Batch B column has been successfully added to the NYSC graduation list portal. Please stay tuned for further updates and information.

We have gathered important information regarding the graduation list, https://t.co/YtAmtOIDUw",Thu Jul 17 19:11:44 +0000 2025,13,136,en,44498,True,False,3,38,,[],False,44498,13,False,True,10355,61458,[<Photo id=1945924394879979520>],"**BATCH B STREAM I, 2025 UPDATE**

We are pleased to inform you that the Batch B column has been successfully added to the NYSC graduation list portal. Please stay tuned for further updates and information.

We have gathered important information regarding the graduation list, which will soon be available for verification on the NYSC portal.

Currently, maintenance is underway on the NYSC portal. 

Rest assured, all glitches will be resolved promptly, ensuring the list will be accessible in due time. 

Additionally, please note that the Senate list will be available after each school’s SAOs have completed their submissions.

Thank you for your understanding.

**NYSC360 ONLINE**"
36,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81026,4,10355,61458,"2024 BATCH B STREAM 2 CORPS MEMBERS GRADUATE FROM ENTREPRENEURSHIP TRAINING PROGRAM

The Institute of Professional Entrepreneurship Development successfully concluded its three-month training program, graduating twenty corps members of 2024 Batch B Stream 2 who were awarded https://t.co/dfwJ9za6nB",Tue Jul 22 21:28:30 +0000 2025,2,22,en,2821,True,False,0,0,,"['afterlagosnastilllagos', 'servicewithsauce', 'nysclagos', 'lagosnigeria', 'Batch2025']",False,2821,2,False,True,10355,61458,"[<Photo id=1947770747998339074>, <Photo id=1947770748036063232>, <Photo id=1947770747885064192>, <Photo id=1947770748103237632>]","2024 BATCH B STREAM 2 CORPS MEMBERS GRADUATE FROM ENTREPRENEURSHIP TRAINING PROGRAM

The Institute of Professional Entrepreneurship Development successfully concluded its three-month training program, graduating twenty corps members of 2024 Batch B Stream 2 who were awarded certificates in various professional courses, including Project Management, Facility Management, Human Resource Management, and Entrepreneurship Development, equipping them with valuable skills for their future endeavors.

#afterlagosnastilllagos #servicewithsauce #nysclagos #lagosnigeria #Batch2025"
37,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81026,4,10355,61458,"Photo speaks on  The  Importance Of Food Hygiene And  Prevention Of Foodborne Illness on Cooper's lounge @NDTV  channel 41 UHF
#nyscbayelsa #nyscdiary #nysccatalogue #nyscchronicles https://t.co/8JE7zg80Sj",Tue Jul 22 17:22:16 +0000 2025,2,14,en,1885,True,False,0,0,,"['nyscbayelsa', 'nyscdiary', 'nysccatalogue', 'nyscchronicles']",False,1885,2,False,True,10355,61458,"[<Photo id=1947708782630293504>, <Photo id=1947708781724397568>]","Photo speaks on  The  Importance Of Food Hygiene And  Prevention Of Foodborne Illness on Cooper's lounge @NDTV  channel 41 UHF
#nyscbayelsa #nyscdiary #nysccatalogue #nyscchronicles https://t.co/8JE7zg80Sj"
38,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81026,4,10355,61458,"Team Edo at the ongoing 2025 Batch  'B' Pre-orientation Workshop in Nasarawa State.
Theme: ""Maintaining the Integrity of the Orientation Course in the Face of Competing Interests"" https://t.co/VSXsaPs6JS",Thu Jul 17 11:28:45 +0000 2025,2,55,en,4138,True,False,0,1,,[],False,4138,2,False,True,10355,61458,[<Photo id=1945807877223968768>],"Team Edo at the ongoing 2025 Batch  'B' Pre-orientation Workshop in Nasarawa State.
Theme: ""Maintaining the Integrity of the Orientation Course in the Face of Competing Interests"" https://t.co/VSXsaPs6JS"
39,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81026,4,10355,61458,"The National Youth Service Corps (NYSC) pre-mobilization workshop is a gathering for stakeholders to share ideas and brainstorm about the NYSC mobilization process. 

The workshop is an opportunity to ensure a smooth exercise. 
 
The NYSC also offers other services, including: https://t.co/YxPmeruic3",Sun Jul 13 06:16:59 +0000 2025,9,78,en,8312,True,False,2,8,,['NYSC360'],False,8312,9,False,True,10355,61458,[<Photo id=1944279868159467520>],"The National Youth Service Corps (NYSC) pre-mobilization workshop is a gathering for stakeholders to share ideas and brainstorm about the NYSC mobilization process. 

The workshop is an opportunity to ensure a smooth exercise. 
 
The NYSC also offers other services, including:

Creating a mobilization timetable

Briefing Corps Producing Institutions

Accepting and uploading Senate/Academic Board-approved results
Mobilizing foreign-trained and locally-trained Nigerian graduates

Evaluating the credentials of foreign-trained graduates
Relocating corps members 
 
During the Pre workshop activities, the official batch time table will be out.

After the pre-mobilization workshop, online registration and prospective corp members attend a three-week orientation program at an NYSC orientation camp in the deployed state. 

STAY TUNE AND AWAIT OFFICIAL DATE AND TIMETABLE.

#NYSC360 ABSOLUTELY"
40,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81026,4,10355,61458,"Proudly NYSC 🇳🇬
.
📸: Jocelyn
.
#nyscnews #proudlynysc https://t.co/ia3QDLc301",Tue Jul 15 11:33:37 +0000 2025,5,45,en,5124,True,False,1,1,,"['nyscnews', 'proudlynysc']",False,5124,5,False,True,10355,61458,[<Photo id=1945084328989319168>],"Proudly NYSC 🇳🇬
.
📸: Jocelyn
.
#nyscnews #proudlynysc https://t.co/ia3QDLc301"
41,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81019,4,10355,61458,"Part 2🫢❤️

#nysc #nysccampexperience #oyokopa #iseyincamp #oyocorper #bianacakes
.
📸: @biana_cakes_nd_more https://t.co/Km1WVgmRhc",Fri Jul 11 18:35:17 +0000 2025,2,19,en,2848,True,False,0,3,,"['nysc', 'nysccampexperience', 'oyokopa', 'iseyincamp', 'oyocorper', 'bianacakes']",False,2848,2,False,True,10355,61458,"[<Photo id=1943740872262062081>, <Photo id=1943740878855524352>, <Photo id=1943740894579990528>]","Part 2🫢❤️

#nysc #nysccampexperience #oyokopa #iseyincamp #oyocorper #bianacakes
.
📸: @biana_cakes_nd_more https://t.co/Km1WVgmRhc"
42,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81019,4,10355,61458,"NYSC CORPS MEMBERS UNDER 7 DIVISION NIGERIAN ARMY LEAD SANITATION EXERCISE AT MAIMALARI CANTONMENT.
By; Ismail Jimoh 
Saturday, 12 July, 2025.

In a show of civic responsibility and environmental consciousness, NYSC corps members serving under the 7 Division, Nigerian Army, https://t.co/72sszzfBx9",Sat Jul 12 19:41:26 +0000 2025,7,41,en,3832,True,False,0,0,,"['enviromentallyfriendly', 'EnvironmentalProtection', 'reducingplasticwaste', 'plasticpollution']",False,3832,7,False,True,10355,61458,"[<Photo id=1944119924709855232>, <Photo id=1944119927842934784>, <Photo id=1944119926899314688>]","NYSC CORPS MEMBERS UNDER 7 DIVISION NIGERIAN ARMY LEAD SANITATION EXERCISE AT MAIMALARI CANTONMENT.
By; Ismail Jimoh 
Saturday, 12 July, 2025.

In a show of civic responsibility and environmental consciousness, NYSC corps members serving under the 7 Division, Nigerian Army, Maimalari Cantonment, Maiduguri, carried out a sanitation exercise around the officers’ quarters in the cantonment earlier today. The exercise was part of their Community Development Service (CDS) and aimed at promoting a cleaner, healthier environment within the military community.

The corps members, who were visibly happy and enthusiastic throughout the activity as captured in the visuals engaged passionately in clearing waste which focused particularly on the removal of non-biodegradable waste, especially plastic materials, which pose long-term environmental hazards due to their resistance to decomposition. By targeting plastic waste which takes hundreds of years to break down the exercise helped raise awareness about the dangers of plastic pollution and the importance of proper waste disposal.

The initiative not only enhanced the sanitary condition of the area but also reinforced the corps members' commitment to national development and sustainable environmental practices. The effort was applauded by residents and military personnel, who praised the corps members for their sense of duty, discipline, and initiative.

Such exercise serve as a bridge between the NYSC and host communities, fostering stronger civil-military relations and encouraging collective responsibility for environmental protection

#enviromentallyfriendly #EnvironmentalProtection #reducingplasticwaste #plasticpollution 
https://t.co/7GgdxeSiud Nysc360 News Updates NYSC Latest News"
43,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81019,4,10355,61458,"To serve nigeria wit all my strength 💪🇳🇬🥰#oyokopa #nyscmoments #nyscnigeria
.
📸: @keemahuniqueemporium https://t.co/U75iJuWsQt",Wed Jul 16 10:23:05 +0000 2025,2,41,en,4432,True,False,1,2,,"['oyokopa', 'nyscmoments', 'nyscnigeria']",False,4432,2,False,True,10355,61458,[<Photo id=1945428966505840640>],"To serve nigeria wit all my strength 💪🇳🇬🥰#oyokopa #nyscmoments #nyscnigeria
.
📸: @keemahuniqueemporium https://t.co/U75iJuWsQt"
44,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81019,4,10355,61458,"Your BVN name arrangement has nothing to do with opening a bank account in camp

Locate the bank your State code is listed and ensure you input your BVN correctly while registering

Don't get to camp and ask a colleague for your BVN. Your BVN is not a pen you borrow in the bank.",Wed Jul 23 08:12:55 +0000 2025,3,48,en,6607,True,False,2,9,,[],,6607,3,False,True,10355,61458,[],"Your BVN name arrangement has nothing to do with opening a bank account in camp

Locate the bank your State code is listed and ensure you input your BVN correctly while registering

Don't get to camp and ask a colleague for your BVN. Your BVN is not a pen you borrow in the bank."
45,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81019,4,10355,61458,"NYSC ENUGU STATE COORDINATOR PAYS COURTESY VISIT  TO GOVERNOR PETER MBAH 

The Enugu State Coordinator of the National Youth Service Corps (NYSC), Mrs. Oluwakemi Awolola, accompanied by some members of staff, paid a courtesy visit to the Executive Governor of Enugu State, His https://t.co/ToELtdqCCa",Sun Jul 13 17:36:05 +0000 2025,0,6,en,1021,True,False,0,0,,"['nysc', 'nyscenugu', 'enugu', 'nyscnews']",False,1021,0,False,True,10355,61458,"[<Photo id=1944450767823233024>, <Photo id=1944450768381091840>, <Photo id=1944450767517052928>, <Photo id=1944450769777815552>]","NYSC ENUGU STATE COORDINATOR PAYS COURTESY VISIT  TO GOVERNOR PETER MBAH 

The Enugu State Coordinator of the National Youth Service Corps (NYSC), Mrs. Oluwakemi Awolola, accompanied by some members of staff, paid a courtesy visit to the Executive Governor of Enugu State, His Excellency Dr. Peter Ndubuisi Mba, on July 10, 2025, at the Government House, Enugu.

The visit commenced with a brief introduction by the Chairman of the NYSC State Governing Board and Hon. Commissioner for Youth and Sports, Barr. Lloyd Ekweremmadu. In her remarks, the State Coordinator expressed sincere appreciation to the Governor for his unwavering support for the welfare of corps members in the state. She particularly commended his administration’s recent efforts in upgrading infrastructure at the NYSC Orientation Camp in Awgu.

Mrs. Awolola further used the opportunity to present a comprehensive report on the challenges confronting the scheme in the state, with special emphasis on the deplorable condition of facilities at the orientation camp. She presented graphic images to illustrate the state of disrepair and passionately appealed for urgent intervention, describing the Governor as a visionary leader and a result-oriented administrator. She also drew attention to the corps members’ monthly state allowance, which she noted was among the lowest in the country.

In response, Governor Mba acknowledged the significant contributions of NYSC to national development and lauded the scheme's legacy of service and youth empowerment. He expressed concern over the poor state of the camp facilities and immediately directed the Commissioner for Youth and Sports to commence a total renovation of the orientation camp. He assured that the state government would complete the project within three months and, in the interim, advised that the next orientation course be relocated to another venue within the state. He further noted that the renovated camp would also serve as a strategic asset during the forthcoming National Sports Festival to be hosted by Enugu State.

On the issue of corps members’ welfare, the Governor announced a substantial increase in their monthly state allowance. Henceforth, regular corps members will receive ₦20,000 monthly, while corps medical doctors will earn ₦80,000. Pharmacists will be paid ₦60,000, and nurses as well as other corps medical personnel will receive ₦40,000 monthly. To ensure prompt implementation, the Governor directed that the Secretary to the State Government be immediately notified.

Governor Mba reaffirmed his administration's commitment to strengthening collaboration with the NYSC, particularly in the area of healthcare delivery. He further pledged to provide an official vehicle for the NYSC State Coordinator, upon learning that the scheme currently operates without one in the state.

In her closing remarks, Mrs. Awolola expressed profound gratitude to the Governor for his unprecedented support and generosity. She assured him of NYSC’s continued commitment to supporting the developmental agenda of the state and pledged to promptly convey the Governor’s goodwill message to the Director-General of NYSC, Brigadier General O.O. Nafiu.

The visit was rounded off with a group photograph to commemorate the occasion.
#nysc #nyscenugu #enugu #nyscnews"
46,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81019,4,10355,61458,"KOPA DON RESUME DUTY
WISH me well
Your latest teacher on board.. 
💕💕💕💕 https://t.co/sWrjM7FptO",Tue Jul 15 12:14:19 +0000 2025,0,39,en,4563,True,False,1,1,,[],False,4563,0,False,True,10355,61458,[<Photo id=1945094571181879296>],"KOPA DON RESUME DUTY
WISH me well
Your latest teacher on board.. 
💕💕💕💕 https://t.co/sWrjM7FptO"
47,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81019,4,10355,61458,"Good afternoon dear

Fresh PCMs 

PCMs on the Senate list yet to register 
 
Registered PCMs awaiting call up number 

Ègbón PCMs ( deployed and ignored, awaiting automatic revalidation and deployment)

And fresh Graduates https://t.co/JHtXS0qne0",Tue Jul 15 13:56:13 +0000 2025,3,43,en,7026,True,False,2,8,,[],False,7026,3,False,True,10355,61458,[<Photo id=1945120217828397056>],"Good afternoon dear

Fresh PCMs 

PCMs on the Senate list yet to register 
 
Registered PCMs awaiting call up number 

Ègbón PCMs ( deployed and ignored, awaiting automatic revalidation and deployment)

And fresh Graduates https://t.co/JHtXS0qne0"
48,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81019,4,10355,61458,"1.
GENERAL NOTICE
i. PCMs should register with only NYSC accredited cybercafé operators

ii. Do not thumbprint by proxy (meaning don't allow someone else to thumbprint for you).",Sun Jul 13 19:48:52 +0000 2025,3,42,en,12485,True,False,1,6,,[],,12485,3,False,True,10355,61458,[],"1.
GENERAL NOTICE
i. PCMs should register with only NYSC accredited cybercafé operators

ii. Do not thumbprint by proxy (meaning don't allow someone else to thumbprint for you)."
49,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81019,4,10355,61458,Welcome 🤗🤗🤗,Sat Jul 12 20:42:16 +0000 2025,4,32,en,5559,True,False,0,5,,[],,5559,4,False,True,10355,61458,[],Welcome 🤗🤗🤗
50,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81019,4,10355,61458,"Medical, Charity CDS Conduct Genotype and Health Awareness Outreach for Students in Ikire

The Medical and Charity CDS groups of Irewole LGA organised a Community Health Awareness and Genotype Testing Outreach on Monday, at Ibran Hotel and Event Centre, Itaakun. The project https://t.co/wlOxikIClU",Fri Jul 18 13:56:07 +0000 2025,1,13,en,4034,True,False,0,0,,[],False,4034,1,False,True,10355,61458,"[<Photo id=1946207352782274562>, <Photo id=1946207351737860100>, <Photo id=1946207353637900289>, <Photo id=1946207353772154882>]","Medical, Charity CDS Conduct Genotype and Health Awareness Outreach for Students in Ikire

The Medical and Charity CDS groups of Irewole LGA organised a Community Health Awareness and Genotype Testing Outreach on Monday, at Ibran Hotel and Event Centre, Itaakun. The project targeted secondary school students aged 14–20, focusing on educating them about genotype, blood group, and marriage compatibility.

Ahead of the event, blood samples were collected from interested students across nine schools between July 10 and 11, with parental consent. These samples were analysed at St. Jude Hospital, Ikire. 

The President of the Medical CDS, Okafor Livinus, in his welcome address, highlighted the importance of early awareness of genotype and blood group in health and relationship decisions. Three insightful presentations were delivered by Egbon Orobosa Krystal, Okafor Livinus, and Dr. Habeeb Bolakole Sulaiman on topics ranging from genotype inheritance to blood group relevance and compatibility in relationships. The students engaged actively, asking questions and sharing experiences.

After the educational sessions, students collected their test results and received personalised counselling from medical Corps Members. Light refreshments were served, and appreciation was extended to participating schools and supporters, notably the CEO of Ibran Hotel and NYSC officials.

In total, 200 students were tested and empowered with life-changing health knowledge. The project was praised by teachers, students, and NYSC officials, with calls for future collaborations. The programme had in attendance the Zonal Inspector Ife Zone, Mr Owoseni Akin, the Local Government Inspector Irewole, Mr Atere Olalekan, among others."
51,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81019,4,10355,61458,Proudly NYSC 🇳🇬 https://t.co/ZihL6tgIJ5,Mon Jul 14 08:37:04 +0000 2025,10,190,en,10635,True,False,2,7,,[],False,10635,10,False,True,10355,61458,"[<Photo id=1944677512581095424>, <Photo id=1944677512983777280>]",Proudly NYSC 🇳🇬 https://t.co/ZihL6tgIJ5
52,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81019,4,10355,61458,"Discipline Must Prevail, State Coordinator Tells Officials Ahead of Orientation

_Oduduwa Healthcare Foundation Donates Medical Supplies for Corps Members’ Welfare_

As the 2025 Batch B Stream 1 Orientation Course draws near, the NYSC Osun State Coordinator, Mr. Agbor Ndoma Obim, https://t.co/27R59q3QG6",Mon Jul 21 22:12:08 +0000 2025,1,22,en,3307,True,False,0,0,,[],False,3307,1,False,True,10355,61458,"[<Photo id=1947419342280294401>, <Photo id=1947419340359204864>, <Photo id=1947419340313124864>, <Photo id=1947419340413751296>]","Discipline Must Prevail, State Coordinator Tells Officials Ahead of Orientation

_Oduduwa Healthcare Foundation Donates Medical Supplies for Corps Members’ Welfare_

As the 2025 Batch B Stream 1 Orientation Course draws near, the NYSC Osun State Coordinator, Mr. Agbor Ndoma Obim, has declared that discipline should be the watchword, urging staff and collaborating agencies to demonstrate greater commitment, integrity, professionalism, and teamwork throughout the exercise.

Agbor made the call during a series of strategic meetings held separately with Heads of Assignments, collaborating agencies, and NYSC staff today at the State Secretariat in Osogbo. This is in preparation for the Orientation Course set to commence on Tuesday, 30th of July, 2025, at the NYSC Permanent Orientation Camp, Ede.

The Coordinator highlighted the importance of upholding the integrity of the NYSC Scheme despite external pressures, warning against acts of extortion, over-socialisation, and poor work ethics. 

He condemned the increasing disregard for morning meditation by Officials and warned that nonattendance will be duly punished in accordance with the Scheme's Orientation guidelines and code of conduct. 

He called for the reorientation of Corps Members returning from relocation or on exeat to ensure they are properly integrated into the programme. 

He emphasised mentorship, diplomacy in handling Corps Members’ issues, and the need for State Governments to improve stipends for Corps Members especially those posted to government schools in order to boost the morale and encourage Corps Members to settle down in their places of Primary Assignments rather than seeking reposting to the capital.

In her brief, the Camp Director, Mrs. Otunla Ronke, echoed the Coordinator’s message and charged staff to carry out their responsibilities more effectively.

She cautioned against holding any parallel programmes during lectures and SAED and announced that Corps Members would be co-opted into Camp market surveillance to assist in monitoring Camp market activities. This, according to her, is to ensure inclusivity and to enhance positive feedback from the Corps Members.

The Camp Commandant, Capt. SP. Yerima, in his brief called on all security and collaborating agencies to maintain a high standard of professionalism and ensure discipline and safety remain collective priorities.

During the staff meeting, Heads of Branches, Units, and Assignments took turns to brief the house on the progress recorded in their respective offices, outlining expectations and detailing the level of preparedness ahead of the forthcoming Orientation Course.

In his closing remarks, Agbor urged improved staff attendance at morning meditation, emphasised the importance of a clean Camp environment, particularly the toilets and reminded all that the swearing-in ceremony is scheduled for Friday, 1st of August.

In a significant gesture of support, the Oduduwa Healthcare Foundation, Ile-Ife, led by Dr. Samson Ikpekhia, donated essential medical supplies including contraceptives, antibiotics, and antimalarial drugs to the NYSC.

 Dr Ikpekhia, made it known during the donation that the gesture was a way to enhance healthcare delivery and safeguarding of the wellbeing of Corps Members during the Orientation Course.

Receiving the items, the State Coordinator expressed heartfelt appreciation to the Foundation for its timely and thoughtful gesture. He described the donation as a valuable contribution to the health and safety of Corps Members, affirming that it reflects the kind of collaborative spirit needed to strengthen the Scheme. 

He assured that the supplies would be judiciously used and encouraged other organisations to support NYSC in similar impactful ways."
53,NYSC360,,nysc360,"Lagos, Nigeria",Thu Apr 22 22:03:16 +0000 2021,81019,4,10355,61458,"Batch B Stream I, 2025 Prospective Corps Members (PCMs) awaiting deployment letters:

If you've requested any corrections or modifications on your portal, please ensure to follow up with your school's Student Affairs Office (SAO) promptly for quicker approval.

For issues related",Mon Jul 21 09:57:29 +0000 2025,11,123,en,18703,True,False,1,22,,[],,18703,11,False,True,10355,61458,[],"Batch B Stream I, 2025 Prospective Corps Members (PCMs) awaiting deployment letters:

If you've requested any corrections or modifications on your portal, please ensure to follow up with your school's Student Affairs Office (SAO) promptly for quicker approval.

For issues related to discrepancies in graduation dates, please contact your SAO, as they are responsible for handling NYSC matters.

Thanks 🙏👍👍"
