Tweet_count,Username,Profile URL,Display Name,User Location,Date Created,Followers,Following,No of Media Posted,No of Tweets Posted,Text,Created At,Retweets,Likes,Tweets Language,Tweet view count,Blue Verified,Verified,Quote count,Reply count,Place tweet was created,Hashtags,Sensitive,View Count,Retweet Count,Verified,Can receive DM,No of media posted,Total count of tweet,Media,Full tweet
31,Alabi Tioluwani Stephen.,,Special_One02,Nigeria,Fri Aug 04 14:10:45 +0000 2017,1555,1438,2928,102487,@officialnyscng 👏👏👏,Thu Apr 17 19:12:39 +0000 2025,0,0,qme,119,False,False,0,0,,[],,119,0,False,False,2928,102487,,@officialnyscng 👏👏👏
32,𝑨𝒘𝒐𝒏𝒊𝒚𝒊 𝑻𝒊𝒎𝒐𝒕𝒉𝒚 𝑻𝒐𝒃𝒂™💕,,TimothyToba,Nigeria🇳🇬,Wed Apr 08 20:49:17 +0000 2020,206,2430,9,2868,@officialnyscng Please create forum for me to submit my ordeal about my NYSC issues,Sun May 04 09:32:19 +0000 2025,0,0,en,762,False,False,0,0,,[],,762,0,False,True,9,2868,,@officialnyscng Please create forum for me to submit my ordeal about my NYSC issues
33,Nche Bikwe,,NcheBikwe,Nigeria,Sun Jan 30 05:42:45 +0000 2011,2868,2778,44,3593,@officialnyscng Congratulations to them. And may their marriage be fruitful.,Sun May 04 13:01:54 +0000 2025,0,1,en,608,False,False,0,0,,[],,608,0,False,True,44,3593,,@officialnyscng Congratulations to them. And may their marriage be fruitful.
34,Emperor👑,https://t.co/ZzsGvbQTJ6,Emperorgozmok,World,Wed Aug 17 15:38:45 +0000 2016,2203,1703,263,47362,@officialnyscng please inform @UnityBankPlc to stop opening account for corpers. They are terrible in banking.,Thu Apr 10 18:17:28 +0000 2025,1,0,en,73,False,False,0,2,,[],,73,1,False,True,263,47362,,@officialnyscng please inform @UnityBankPlc to stop opening account for corpers. They are terrible in banking.
35,Peterdino Emmanuel,,Peterdino2,Africa ,Thu Mar 20 21:51:33 +0000 2014,502,1442,315,15285,@officialnyscng Did you sent token to them?,Sun May 04 09:49:34 +0000 2025,0,0,en,607,False,False,0,0,,[],,607,0,False,False,315,15285,,@officialnyscng Did you sent token to them?
36,Big Head🩵,,zeeydollarrrr0_,Web 3,Sat Oct 05 22:56:11 +0000 2019,800,1213,603,30051,@officialnyscng @keystonebankng abeg my 77k,Fri Mar 28 11:20:58 +0000 2025,1,1,en,266,False,False,1,1,,[],,266,1,False,True,603,30051,,@officialnyscng @keystonebankng abeg my 77k
37,Belema Idoniboyeobu,,BIdoniboye80292,,Sun Sep 08 08:23:09 +0000 2024,3,102,0,65,"@officialnyscng Please concerning the arrears, when should people be expecting it, the hardship in the country is too much. Some have finished serving but no jobs or money to startup a business. Please @officialnyscng look into the matter as the arrears can make many of us start a business.",Wed Apr 30 04:46:04 +0000 2025,2,6,en,832,False,False,0,0,,[],,832,2,False,False,0,65,,"@officialnyscng Please concerning the arrears, when should people be expecting it, the hardship in the country is too much. Some have finished serving but no jobs or money to startup a business. Please @officialnyscng look into the matter as the arrears can make many of us start a business."
38,ED,,EdOliviannadi,"Lagos, Nigeria",Wed Oct 04 08:32:59 +0000 2023,45,401,1,2754,@officialnyscng How about our arrears sir,Tue Apr 29 14:11:28 +0000 2025,0,8,en,1889,False,False,0,3,,[],,1889,0,False,True,1,2754,,@officialnyscng How about our arrears sir
39,theLeadingVibe🍃,,apOfph1,In my head,Mon Jan 15 05:16:23 +0000 2018,1111,1863,521,14846,@officialnyscng what is going on here? https://t.co/R8yMnX3gRM,Thu Apr 10 18:21:00 +0000 2025,0,0,en,8,False,False,0,0,,[],False,8,0,False,True,521,14846,"[{'display_url': 'pic.x.com/R8yMnX3gRM', 'expanded_url': 'https://x.com/apOfph1/status/1910397618234286271/photo/1', 'id_str': '1910397593735032832', 'indices': [39, 62], 'media_key': '3_1910397593735032832', 'media_url_https': 'https://pbs.twimg.com/media/GoMYfWJWcAAdRnH.jpg', 'type': 'photo', 'url': 'https://t.co/R8yMnX3gRM', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 2048, 'w': 946, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 555, 'resize': 'fit'}, 'small': {'h': 680, 'w': 314, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 2532, 'width': 1170, 'focus_rects': [{'x': 0, 'y': 115, 'w': 1170, 'h': 655}, {'x': 0, 'y': 0, 'w': 1170, 'h': 1170}, {'x': 0, 'y': 0, 'w': 1170, 'h': 1334}, {'x': 0, 'y': 0, 'w': 1170, 'h': 2340}, {'x': 0, 'y': 0, 'w': 1170, 'h': 2532}]}, 'allow_download_status': {'allow_download': True}, 'media_results': {'result': {'media_key': '3_1910397593735032832'}}}]",@officialnyscng what is going on here? https://t.co/R8yMnX3gRM
40,Shëdä💱♍,https://t.co/CbM8ne2bYy,shektirah_dauda,Nigeria,Wed Jul 11 16:14:47 +0000 2012,641,540,92,2765,@officialnyscng I wish to @officialnyscng  Report some cybercafes extorting money in the name of registration in Jimeta Yola.,Tue Apr 08 05:52:20 +0000 2025,0,0,en,194,False,False,0,1,,[],,194,0,False,True,92,2765,,@officialnyscng I wish to @officialnyscng  Report some cybercafes extorting money in the name of registration in Jimeta Yola.
41,Folaranmi Sadam Gbolahan FSG,,folaranmi_sadam,,Fri Aug 16 14:05:15 +0000 2019,635,1295,29,4687,@officialnyscng,Mon Apr 21 05:43:56 +0000 2025,0,0,qam,9,False,False,0,0,,[],,9,0,False,True,29,4687,,@officialnyscng
42,StackHouse,,GabrielSonOfMan,Somewhere beautiful,Sun Sep 04 19:15:28 +0000 2022,307,912,580,12920,"@officialnyscng ""ALSO HOLD MONEY FOR RANSOM""",Tue Apr 15 19:37:12 +0000 2025,0,2,en,1079,False,False,0,1,,[],,1079,0,False,True,580,12920,,"@officialnyscng ""ALSO HOLD MONEY FOR RANSOM"""
43,KABIR MK YOLA MATERIALS,,realkabirmkyola,,Sun Oct 17 20:02:57 +0000 2021,265,1275,26,24428,"@officialnyscng @instablog9ja @FMINONigeria @channelstv @MobilePunch @nidcom_gov @TheNationNews @OyoCorper @UNICEF_Nigeria @NITDANigeria @nimc_ng You don't have a good admin. Sack him ASAP. You don't clarify things, your action are unprofessional. Utterly disgrace",Wed Apr 09 08:24:10 +0000 2025,0,7,en,1097,False,False,0,0,,[],,1097,0,False,False,26,24428,,"@officialnyscng @instablog9ja @FMINONigeria @channelstv @MobilePunch @nidcom_gov @TheNationNews @OyoCorper @UNICEF_Nigeria @NITDANigeria @nimc_ng You don't have a good admin. Sack him ASAP. You don't clarify things, your action are unprofessional. Utterly disgrace"
44,Chidubem Stanley. (Mayor of Anambra),,Stanzzy_Stanlee,"Enugwu ukwu, Anambra state.",Sat Feb 05 02:01:15 +0000 2022,2596,2363,73,1089,@officialnyscng Pay us Easter bonus sir.... just do us surprisssse🤣,Sat Apr 19 19:01:00 +0000 2025,0,0,en,198,False,False,0,0,,[],,198,0,False,True,73,1089,,@officialnyscng Pay us Easter bonus sir.... just do us surprisssse🤣
45,Temitayo 🐐,https://t.co/VGvDvSlyRG,archimedes_jr,,Sat Jul 13 15:19:42 +0000 2019,1314,1412,19,1034,"@officialnyscng  
What’s this one again? https://t.co/QpOplhqcds",Thu Apr 10 16:04:35 +0000 2025,0,0,en,15,False,False,0,0,,[],False,15,0,False,False,19,1034,"[{'display_url': 'pic.x.com/QpOplhqcds', 'expanded_url': 'https://x.com/archimedes_jr/status/1910363287058849818/photo/1', 'id_str': '1910363275918745600', 'indices': [41, 64], 'media_key': '3_1910363275918745600', 'media_url_https': 'https://pbs.twimg.com/media/GoL5RyUWoAAkTbp.jpg', 'type': 'photo', 'url': 'https://t.co/QpOplhqcds', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 2048, 'w': 945, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 554, 'resize': 'fit'}, 'small': {'h': 680, 'w': 314, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 2048, 'width': 945, 'focus_rects': [{'x': 0, 'y': 195, 'w': 945, 'h': 529}, {'x': 0, 'y': 0, 'w': 945, 'h': 945}, {'x': 0, 'y': 0, 'w': 945, 'h': 1077}, {'x': 0, 'y': 0, 'w': 945, 'h': 1890}, {'x': 0, 'y': 0, 'w': 945, 'h': 2048}]}, 'allow_download_status': {'allow_download': True}, 'media_results': {'result': {'media_key': '3_1910363275918745600'}}}]","@officialnyscng  
What’s this one again? https://t.co/QpOplhqcds"
46,Coc,,Cocmez,Nigeria,Sun Mar 21 19:35:48 +0000 2021,947,897,474,12726,@officialnyscng Thank you Sir for the visit,Tue Apr 29 15:00:23 +0000 2025,0,0,en,857,False,False,0,0,,[],,857,0,False,True,474,12726,,@officialnyscng Thank you Sir for the visit
47,Alabi Tioluwani Stephen.,,Special_One02,Nigeria,Fri Aug 04 14:10:45 +0000 2017,1555,1438,2928,102487,@officialnyscng Thank you sir...,Sat Apr 19 09:47:32 +0000 2025,0,1,en,961,False,False,0,0,,[],,961,0,False,False,2928,102487,,@officialnyscng Thank you sir...
48,Smooth Operator,,tobiasluvsu,,Thu Nov 19 02:26:46 +0000 2015,652,498,12,4321,"@officialnyscng y’all are a bunch of
wicked men and women with no aim whatsoever but to make our lives miserable. The least you can do is provide an explanation as to why you’re delaying but you’d rather post about the DG and his visits lol oshey optics 😂😂😂",Mon May 05 12:58:11 +0000 2025,0,1,en,13,False,False,0,1,,[],,13,0,False,True,12,4321,,"@officialnyscng y’all are a bunch of
wicked men and women with no aim whatsoever but to make our lives miserable. The least you can do is provide an explanation as to why you’re delaying but you’d rather post about the DG and his visits lol oshey optics 😂😂😂"
49,Comfort Oghale,,OghaleComf52261,,Wed Feb 07 19:54:55 +0000 2024,2,37,1,23,"@officialnyscng Abeg nysc 
Time dey go
Allawee nko 😢🙏",Wed Apr 30 10:36:42 +0000 2025,0,4,en,1900,False,False,0,0,,[],,1900,0,False,False,1,23,,"@officialnyscng Abeg nysc 
Time dey go
Allawee nko 😢🙏"
50,🦈 Eja Nla Of World Ocean 🔥,https://t.co/9adOuBV0vq,MOsundare,Nigeria,Thu Apr 09 03:14:20 +0000 2020,1421,5192,37,10790,@officialnyscng Pay there Arrears...👀,Sun May 04 11:02:01 +0000 2025,0,0,en,328,False,False,0,0,,[],,328,0,False,False,37,10790,,@officialnyscng Pay there Arrears...👀
51,PaakoNFL🦅,,PaakoNFL1965,,Fri Jun 16 10:52:23 +0000 2023,25,55,9,1532,@officialnyscng @OPay_NG @OPaySupport please let me have access to my money ooo,Sun May 04 22:56:12 +0000 2025,0,0,en,197,False,False,0,0,,[],,197,0,False,False,9,1532,,@officialnyscng @OPay_NG @OPaySupport please let me have access to my money ooo
52,Turubu,,fueksy,On the Path to Contentment,Mon May 10 10:57:49 +0000 2010,1704,380,1459,167821,@officialnyscng I hope you have seen the TikTok you have been tagged on,Fri Apr 25 17:44:37 +0000 2025,0,0,en,1,False,False,0,0,,[],,1,0,False,True,1459,167821,,@officialnyscng I hope you have seen the TikTok you have been tagged on
53,AbdulAziz_Elnino,,Elnino_haaz,"Daly City, CA",Mon Nov 27 11:03:48 +0000 2017,1365,1648,710,16286,@officialnyscng @prnigeria @channelstv @daily_trust @DailyPostNGR @fmydNG @NigEducation @FMINONigeria @NOA_Nigeria @Adamu_Mavakumba,Sat Apr 05 13:42:06 +0000 2025,0,1,qam,1308,False,False,0,0,,[],,1308,0,False,True,710,16286,,@officialnyscng @prnigeria @channelstv @daily_trust @DailyPostNGR @fmydNG @NigEducation @FMINONigeria @NOA_Nigeria @Adamu_Mavakumba
54,Lord_Ciisco🦅🛸,https://t.co/0tL1Xb9knW,iamciisco,somewere in da universe,Wed Nov 09 14:57:57 +0000 2022,342,556,13,431,"@officialnyscng @ajuwayamedia @MobilePunch @nidcom_gov @TheNationNews @nysc_anambra @OyoCorper @instablog9ja @inecnigeria @ARISEtv @nimc_ng Very misplaced priority 
How does this helps corpers and also PCM in what is really going on in that portal",Thu Apr 10 16:23:20 +0000 2025,1,1,en,1099,False,False,0,0,,[],,1099,1,False,False,13,431,,"@officialnyscng @ajuwayamedia @MobilePunch @nidcom_gov @TheNationNews @nysc_anambra @OyoCorper @instablog9ja @inecnigeria @ARISEtv @nimc_ng Very misplaced priority 
How does this helps corpers and also PCM in what is really going on in that portal"
55,Adeolu,,alad3e,,Tue Dec 12 22:42:39 +0000 2017,957,1141,100,15794,"@officialnyscng 
Please what can be done for a lady in the cafe I went to yesterday, she’s a burn victim and due to the ill incident that happened to her in the past 
She lacked fingerprints patterns on her fingers &amp; couldn’t register the fingerprints biometrics 
Please Help",Tue Apr 08 23:33:08 +0000 2025,0,0,en,14,False,False,0,0,,[],,14,0,False,True,100,15794,,"@officialnyscng 
Please what can be done for a lady in the cafe I went to yesterday, she’s a burn victim and due to the ill incident that happened to her in the past 
She lacked fingerprints patterns on her fingers &amp; couldn’t register the fingerprints biometrics 
Please Help"
56,Hameedah Danmole,,Governor_Doyin,"Lagos, Nigeria",Tue Jun 16 10:33:41 +0000 2015,397,528,81,4948,"@officialnyscng please 🙏 investigate this matter, this is highly inappropriate and dangerous. 

A lot of male corpers you post to this schools end up SA-ing the poor girls. Please use this big headed goat to do scape goat 🙏

Please 🙏",Fri Apr 25 20:01:54 +0000 2025,0,0,en,58,False,False,0,0,,[],,58,0,False,True,81,4948,,"@officialnyscng please 🙏 investigate this matter, this is highly inappropriate and dangerous. 

A lot of male corpers you post to this schools end up SA-ing the poor girls. Please use this big headed goat to do scape goat 🙏

Please 🙏"
57,Yusuf Dawud Abdullahi,,YusufDawudAbdu1,"Adamawa, Nigeria",Wed Jan 15 14:48:51 +0000 2020,1173,1366,106,14551,"@officialnyscng Access bank holds coppers allowance for a week or two before releasing it. They don't release corp members allowance while others releases. Please take action on them.
@myaccessbank @access_more  @nysc360",Sun May 04 06:58:54 +0000 2025,0,1,en,70,False,False,0,1,,[],,70,0,False,True,106,14551,,"@officialnyscng Access bank holds coppers allowance for a week or two before releasing it. They don't release corp members allowance while others releases. Please take action on them.
@myaccessbank @access_more  @nysc360"
58,Arabian,https://t.co/70PeI8JM5b,Dereck_asibor,World ,Fri Jun 28 06:55:37 +0000 2013,89,605,80,2386,@officialnyscng I never hear Edo surname before wey be Longe. The name sound plateau rather than Edo.,Sun May 04 09:02:31 +0000 2025,0,0,en,730,False,False,0,0,,[],,730,0,False,False,80,2386,,@officialnyscng I never hear Edo surname before wey be Longe. The name sound plateau rather than Edo.
59,#RevolutionNow.,,ahadsalam1,Nigeria,Sun Jul 03 17:51:09 +0000 2022,136,433,189,2287,"@officialnyscng So the government cannot protect corpers, they can't provide mosquito nets. Okay o",Tue Apr 15 19:25:53 +0000 2025,0,5,en,1347,False,False,0,0,,[],,1347,0,False,False,189,2287,,"@officialnyscng So the government cannot protect corpers, they can't provide mosquito nets. Okay o"
60,"Hon. Olayiwola Quadri SALAMI (M.Sc,Acipa).",,sansanmiami,"Ijebu-Ode, Nigeria",Fri Aug 26 14:54:04 +0000 2011,607,1828,318,8470,"@officialnyscng @nimc_ng My wife has added my surname to her father's name after our marriage on NIN.

Now to create a profile on NYSC portal, it's rejecting her NIN.

What can be done please?",Mon Apr 07 19:42:36 +0000 2025,0,1,en,148,False,False,0,0,,[],,148,0,False,False,318,8470,,"@officialnyscng @nimc_ng My wife has added my surname to her father's name after our marriage on NIN.

Now to create a profile on NYSC portal, it's rejecting her NIN.

What can be done please?"
61,Surface,,Special_beingxo,,Mon Jul 04 04:44:01 +0000 2022,1733,2448,704,143952,@officialnyscng where's my alawee 🙄🙄🙄,Tue Apr 29 14:47:16 +0000 2025,0,0,en,256,False,False,0,0,,[],,256,0,False,True,704,143952,,@officialnyscng where's my alawee 🙄🙄🙄
62,sToiC_Zan🇧🇪🪖🦍,,bazz_stoney,Phantom Zone ,Fri Jul 10 09:44:11 +0000 2020,314,271,367,6959,"@officialnyscng This is first of May already, what is happening 😭💔. A ti ri allawee",Thu May 01 05:42:45 +0000 2025,0,0,en,130,False,False,0,0,,[],,130,0,False,False,367,6959,,"@officialnyscng This is first of May already, what is happening 😭💔. A ti ri allawee"
63,Oyedele Veronica Toyin,,VeronicaToyin,"Federal Capital Territory, Nig",Fri Feb 17 16:23:40 +0000 2023,357,484,46,380,"@officialnyscng @officialnyscng am highly disappointed in you, my brother has been posted to camp, going from Abuja to Portharcourt is almost 30k, reaching there, he was told camp has full he should to come back home and he should reapply for batch B. It's unfair, you should have know the",Wed Apr 30 15:52:52 +0000 2025,2,0,en,519,False,False,0,1,,[],,519,2,False,False,46,380,,"@officialnyscng @officialnyscng am highly disappointed in you, my brother has been posted to camp, going from Abuja to Portharcourt is almost 30k, reaching there, he was told camp has full he should to come back home and he should reapply for batch B. It's unfair, you should have know the"
64,The real ogbanje ♐️,,ogbanjeee,Nigeria,Tue Jul 10 11:22:52 +0000 2018,896,865,101,4962,@officialnyscng abeg pay allawee,Mon May 05 11:42:30 +0000 2025,0,0,en,34,False,False,0,0,,[],,34,0,False,True,101,4962,,@officialnyscng abeg pay allawee
65,Surviving_Hell_with_El_Kumari,,El_Kumari_101,,Fri Sep 15 08:43:15 +0000 2023,22,126,44,938,@officialnyscng He came to Kaduna too https://t.co/1uyiGFYTs8,Tue Apr 29 19:22:21 +0000 2025,0,2,en,1182,False,False,0,2,,[],False,1182,0,False,False,44,938,"[{'display_url': 'pic.x.com/1uyiGFYTs8', 'expanded_url': 'https://x.com/El_Kumari_101/status/1917298428041728088/video/1', 'id_str': '1917298063648997377', 'indices': [38, 61], 'media_key': '13_1917298063648997377', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1917298063648997377/img/YZh7xbNYpYHNdLhe.jpg', 'type': 'video', 'url': 'https://t.co/1uyiGFYTs8', 'additional_media_info': {'monetizable': False}, 'ext_media_availability': {'status': 'Available'}, 'sizes': {'large': {'h': 1280, 'w': 720, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 675, 'resize': 'fit'}, 'small': {'h': 680, 'w': 383, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1280, 'width': 720, 'focus_rects': []}, 'allow_download_status': {'allow_download': True}, 'video_info': {'aspect_ratio': [9, 16], 'duration_millis': 42933, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1917298063648997377/pl/NcxVR6P_R3BbPVN5.m3u8?tag=14'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1917298063648997377/vid/avc1/320x568/UdT3qjvv9Y_D5gDt.mp4?tag=14'}, {'bitrate': 950000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1917298063648997377/vid/avc1/480x852/VK5d4DuDwsqJ4epT.mp4?tag=14'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1917298063648997377/vid/avc1/720x1280/griM4bCfd7AHBT8S.mp4?tag=14'}]}, 'media_results': {'result': {'media_key': '13_1917298063648997377'}}}]",@officialnyscng He came to Kaduna too https://t.co/1uyiGFYTs8
66,MA💫RY,,2Prettymary,"Lagos, Nigeria",Mon Oct 09 11:56:57 +0000 2023,99,211,115,4189,@officialnyscng @instablog9ja @FMINONigeria @channelstv @MobilePunch @nidcom_gov @TheNationNews @OyoCorper @UNICEF_Nigeria @NITDANigeria @nimc_ng We that registered with Batch C and were later moved to Batch A are supposed to start receiving call up number by now. What's happening?,Wed Apr 09 07:51:17 +0000 2025,1,11,en,3465,False,False,0,1,,[],,3465,1,False,True,115,4189,,@officialnyscng @instablog9ja @FMINONigeria @channelstv @MobilePunch @nidcom_gov @TheNationNews @OyoCorper @UNICEF_Nigeria @NITDANigeria @nimc_ng We that registered with Batch C and were later moved to Batch A are supposed to start receiving call up number by now. What's happening?
67,Atom Atom,,VNVnifemi,,Thu Mar 06 16:47:37 +0000 2025,524,49,22,165,"@officialnyscng NYSC,it is better to protect your decency from what you are about to do with Princes Surah Animashaun without exception letter that you people are trying to issue to her now with MONEY. It has been exposed to the world and I will advice you to stay away from it",Thu Apr 10 18:33:58 +0000 2025,0,0,en,261,False,False,0,1,,[],,261,0,False,False,22,165,,"@officialnyscng NYSC,it is better to protect your decency from what you are about to do with Princes Surah Animashaun without exception letter that you people are trying to issue to her now with MONEY. It has been exposed to the world and I will advice you to stay away from it"
68,MMGee ESQ🚶,,GbengaMa1,,Thu Jul 28 06:35:03 +0000 2022,481,585,24,2259,@officialnyscng Don't give me hope 😔,Sun May 04 15:51:07 +0000 2025,0,0,en,193,False,False,0,0,,[],,193,0,False,False,24,2259,,@officialnyscng Don't give me hope 😔
69,Isaiah Mordi,,badperson__9,,Mon Jan 13 16:47:17 +0000 2025,6,173,0,43,@officialnyscng That 77k na for two months because this thing no funny again,Tue Apr 29 16:28:43 +0000 2025,0,8,en,1379,False,False,0,1,,[],,1379,0,False,False,0,43,,@officialnyscng That 77k na for two months because this thing no funny again
70,Boss PETERSON (BP) PETER OBI 1st SON,https://t.co/T68alERXF5,BossPETERSON3,Abuja ,Sun Apr 10 11:55:15 +0000 2022,239,735,475,2846,@officialnyscng Please 🙏what ha the reward like?,Sun May 04 17:58:06 +0000 2025,0,0,en,496,True,False,0,0,,[],,496,0,False,True,475,2846,,@officialnyscng Please 🙏what ha the reward like?
71,alice janet Mary 🥰🥳,,MaryKkvsh,,Thu Jul 27 18:03:57 +0000 2023,71,724,35,60,@officialnyscng We are been maltreated at benue camp,Mon May 05 02:16:19 +0000 2025,0,0,en,243,False,False,0,0,,[],,243,0,False,True,35,60,,@officialnyscng We are been maltreated at benue camp
72,alice janet Mary 🥰🥳,,MaryKkvsh,,Thu Jul 27 18:03:57 +0000 2023,71,724,35,60,@officialnyscng Please 🙏 tag it’s getting too much we are been maltreated at benue camp waking us up by 2am,Mon May 05 02:17:16 +0000 2025,0,0,en,228,False,False,0,0,,[],,228,0,False,True,35,60,,@officialnyscng Please 🙏 tag it’s getting too much we are been maltreated at benue camp waking us up by 2am
73,NYSC NDHQ,https://t.co/XlRVtEfbp8,officialnyscng,"Abuja, Nigeria",Tue Jul 03 13:36:02 +0000 2018,277867,200,2060,6859,"As we celebrate, I wish everyone a peaceful and joyous celebration. Christ is the reason for the season. 
Shalom.",Sat Apr 19 09:50:53 +0000 2025,2,31,en,9099,False,False,0,1,,[],,9099,2,False,False,2060,6859,,"As we celebrate, I wish everyone a peaceful and joyous celebration. Christ is the reason for the season. 
Shalom."
74,yórùbà gud/bad boi,https://t.co/yGfRhSIgKt,hy_show0,,Wed Nov 01 18:23:59 +0000 2023,360,1155,20,2375,@officialnyscng @nysc360 Please can someone fill the relocation registration twice ? Just in case you want to do ur in different places for assurance,Mon Apr 28 19:36:09 +0000 2025,0,1,en,47,False,False,0,1,,[],,47,0,False,True,20,2375,,@officialnyscng @nysc360 Please can someone fill the relocation registration twice ? Just in case you want to do ur in different places for assurance
75,MENE,,KingPresh001,"Port Harcourt, Nigeria",Sun May 15 22:09:59 +0000 2022,1178,1346,20,1706,"@officialnyscng @instablog9ja @FMINONigeria @channelstv @MobilePunch @nidcom_gov @TheNationNews @OyoCorper @UNICEF_Nigeria @NITDANigeria @nimc_ng I haven't seen my call up number yet, after being moved from batch C to A, what's happening😭",Wed Apr 09 07:43:57 +0000 2025,0,1,en,4185,False,False,0,2,,[],,4185,0,False,True,20,1706,,"@officialnyscng @instablog9ja @FMINONigeria @channelstv @MobilePunch @nidcom_gov @TheNationNews @OyoCorper @UNICEF_Nigeria @NITDANigeria @nimc_ng I haven't seen my call up number yet, after being moved from batch C to A, what's happening😭"
76,LEE✨,,quadri_lee,"Ado Ekiti, Nigeria",Wed Jan 22 09:34:00 +0000 2020,1130,741,313,16215,@officialnyscng allawe when ??,Tue Apr 29 09:30:09 +0000 2025,0,0,en,17,False,False,0,0,,[],,17,0,False,False,313,16215,,@officialnyscng allawe when ??
77,👑 Arinze 👑💎,https://t.co/liDdNQpY13,Arinze_Emma9,Nigeria,Sun Jul 16 15:19:53 +0000 2023,270,577,410,5897,@officialnyscng On top 77k monthly? Hmmm,Sun May 04 09:03:58 +0000 2025,0,0,en,1039,False,False,0,2,,[],,1039,0,False,True,410,5897,,@officialnyscng On top 77k monthly? Hmmm
78,DeFi_Priest💎,https://t.co/vmbcNaCg5Z,_DeFi_priest,West Africa,Sat Aug 03 21:22:35 +0000 2019,526,775,428,6288,"@officialnyscng As e take be Like this,
It means Batch C stream 1&amp; 2 May not camp this year.",Fri Apr 25 08:46:29 +0000 2025,0,0,en,91,False,False,0,0,,[],,91,0,False,True,428,6288,,"@officialnyscng As e take be Like this,
It means Batch C stream 1&amp; 2 May not camp this year."
79,NYSC NDHQ,https://t.co/XlRVtEfbp8,officialnyscng,"Abuja, Nigeria",Tue Jul 03 13:36:02 +0000 2018,277867,200,2060,6859,"Accordingly, you are therefore urged to login to preview your details and make necessary corrections where appropriate, before the production of CoE.For the purpose of clarity,you could apply for the following corrections via your dashboard, name,date of birth and course of study",Tue Apr 15 15:23:54 +0000 2025,0,24,en,9043,False,False,0,1,"<Place id=""00e55e2b4c491c5f"" name=""Abuja"">",[],,9043,0,False,False,2060,6859,,"Accordingly, you are therefore urged to login to preview your details and make necessary corrections where appropriate, before the production of CoE.For the purpose of clarity,you could apply for the following corrections via your dashboard, name,date of birth and course of study"
80,"LEE🖤, THE AREWA GIRL",https://t.co/wbaVSgG9ix,lynn_jatau,Earth,Fri Oct 07 23:28:29 +0000 2016,5763,2598,384,23612,@officialnyscng Howfar na? Until I die?🥲,Sat Apr 26 20:43:40 +0000 2025,0,0,en,,False,False,0,0,,[],,,0,False,True,384,23612,,@officialnyscng Howfar na? Until I die?🥲
81,Omorovbiye🍒,,rosemary_ovbiye,Venus,Fri Nov 17 19:57:42 +0000 2017,53,417,12,1491,@officialnyscng Please stop making corp members open accounts with UNITY BANK. It is almost impossible accessing the bank app because it’s every day they have issues with it &amp; their USSD is practically nonexistent! It’s difficult for corp members banking with them to access thier funds. Thanks.,Fri Mar 28 15:07:44 +0000 2025,0,1,en,143,False,False,0,2,,[],,143,0,False,True,12,1491,,@officialnyscng Please stop making corp members open accounts with UNITY BANK. It is almost impossible accessing the bank app because it’s every day they have issues with it &amp; their USSD is practically nonexistent! It’s difficult for corp members banking with them to access thier funds. Thanks.
