Tweet_count,Username,Profile URL,Display Name,User Location,Date Created,Followers,Following,No of Media Posted,No of Tweets Posted,Text,Created At,Retweets,Likes,Tweets Language,Tweet view count,Blue Verified,Verified,Quote count,Reply count,Place tweet was created,Hashtags,Sensitive,View Count,Retweet Count,Verified,Can receive DM,No of media posted,Total count of tweet,Media,Full tweet
51,Jeremiah Olatinwo | The Digital Transformer,https://t.co/Cf3cmzLYGX,BrosJayNG,Nigeria,Sat Apr 06 16:24:40 +0000 2013,275,183,150,1068,NYSC paid 44k arrears and suddenly no one is asking government to scrap NYSC again. 😂😂😂,Wed Jun 04 10:42:06 +0000 2025,0,4,en,1294,False,False,0,2,,[],,1294,0,False,False,150,1068,[],NYSC paid 44k arrears and suddenly no one is asking government to scrap NYSC again. 😂😂😂
52,Safiyanu,,_Sufy2,Nigeria,Wed Jan 13 18:49:55 +0000 2010,64347,26412,3157,246877,"Scrap Nysc , the country isn't safe . the lives of the corpers travelling to other states isn't safe",Fri Jun 13 22:02:12 +0000 2025,0,0,en,322,False,False,0,1,,[],,322,0,False,True,3157,246877,[],"Scrap Nysc , the country isn't safe . the lives of the corpers travelling to other states isn't safe"
53,Lujo,,creativelujo,My island,Wed Dec 11 23:36:41 +0000 2024,408,168,68,2471,"I miss my laptop, I miss designing 😭😭😭😭😭
I woke up cryinggggg because I didn’t design yesterdayy and my roommates thinks I’m missing my parents lmaooo. They should scrap this NYSC thing fgsssss😭 I have a lifeeeeee!",Thu Jun 12 03:33:17 +0000 2025,0,2,en,348,False,False,1,1,,[],,348,0,False,True,68,2471,[],"I miss my laptop, I miss designing 😭😭😭😭😭
I woke up cryinggggg because I didn’t design yesterdayy and my roommates thinks I’m missing my parents lmaooo. They should scrap this NYSC thing fgsssss😭 I have a lifeeeeee!"
54,Mayeee🧞‍♂️,,Guy_mayhor,"Lagos, Nigeria",Sat Mar 16 13:02:47 +0000 2013,932,2337,95,5332,Make them scrap NYSC jare 😏,Sun Mar 16 19:00:31 +0000 2025,2,0,en,66,False,False,0,2,,[],,66,2,False,False,95,5332,[],Make them scrap NYSC jare 😏
55,🖤✊🏾,,Jimibanana_,✊🏾,Sun Apr 14 22:50:58 +0000 2013,2384,2263,406,20659,"The Government need to review the entire NYSC program processes or even scrap it  
It's become a menace...
Candidates are being shifted severally because the initiative is lacking capacity",Tue May 27 06:03:36 +0000 2025,2,8,en,550,True,False,0,3,,[],,550,2,False,True,406,20659,[],"The Government need to review the entire NYSC program processes or even scrap it  
It's become a menace...
Candidates are being shifted severally because the initiative is lacking capacity"
56,chuksss.,,enwereimmanuel,"Illinois, Nigeria",Thu Apr 21 16:39:14 +0000 2022,4198,3948,308,4411,"With the way things are going now, let them scrap NYSC before I graduate. I ain't doing that shit, man",Mon Mar 17 18:07:18 +0000 2025,3,21,en,851,False,False,0,3,,[],,851,3,False,True,308,4411,[],"With the way things are going now, let them scrap NYSC before I graduate. I ain't doing that shit, man"
57,muna this muna that,,Moon_are_shii,,Mon Nov 04 22:01:39 +0000 2019,16132,1325,83,18486,"They need to scrap law school honestly , after uni law students can just a write a board exam like waec and jamb and get called to bar . Nysc and law school is really unnecessary.",Sun Jun 15 17:38:27 +0000 2025,2,6,en,1025,False,False,2,3,,[],,1025,2,False,True,83,18486,[],"They need to scrap law school honestly , after uni law students can just a write a board exam like waec and jamb and get called to bar . Nysc and law school is really unnecessary."
58,ᠻ,,Felicitiszn,Out of my mind,Fri Sep 02 23:53:00 +0000 2022,4609,4567,3489,62988,"This is shady, so people that submitted without NYSC certificate number will be disqualified. 

Y’all are annoying",Tue Jul 22 19:05:24 +0000 2025,0,0,en,506,False,False,0,0,,[],,506,0,False,True,3489,62988,[],"This is shady, so people that submitted without NYSC certificate number will be disqualified. 

Y’all are annoying"
59,Chiukwujioke_Proudly Anioma,,chiukwujioke,,Sun Apr 15 13:50:39 +0000 2018,13863,8777,29743,178268,They should just scrap this Nysc it’s nonsense,Fri Jun 27 16:41:25 +0000 2025,0,0,en,159,False,False,0,0,,[],,159,0,False,True,29743,178268,[],They should just scrap this Nysc it’s nonsense
60,Toluwalase,,omo_baba_Gbade,Nigeria,Wed Oct 20 10:30:05 +0000 2021,238,603,305,4474,"""Scrap NYSC. Scrap NYSC""

Now you see 77k, e dey do you like say make e no end...
Even ex-corpers wan go back...

Nigeria!!! https://t.co/goPYSIVlvW",Wed Mar 26 22:26:58 +0000 2025,0,0,en,52,False,False,0,0,,[],False,52,0,False,False,305,4474,[<Photo id=1905023698416902144>],"""Scrap NYSC. Scrap NYSC""

Now you see 77k, e dey do you like say make e no end...
Even ex-corpers wan go back...

Nigeria!!! https://t.co/goPYSIVlvW"
61,Nifemi Ogunmodede,https://t.co/QhkMylvhKR,NifemiETH,,Mon Jul 04 06:05:15 +0000 2022,42,63,11,268,"no capacity for intakes but it’s still COMPULSORY? scrap the whole damn thing! 

from jamb to nysc wtf works in this country?",Mon May 26 23:49:00 +0000 2025,2,7,en,576,False,False,0,2,,[],,576,2,False,False,11,268,[],"no capacity for intakes but it’s still COMPULSORY? scrap the whole damn thing! 

from jamb to nysc wtf works in this country?"
62,HXVΞRS 🌍 | NW3,https://t.co/oaVpAu6Egr,hav3rs,,Thu Aug 15 16:47:32 +0000 2019,49367,5853,2881,85388,"Nobody, Graduating students after hearing NYSC is about to be scrapped 😂😂😂😂 #UELfinal

 https://t.co/Es1doMbVvN",Tue May 25 09:57:33 +0000 2021,122,243,en,,True,False,2,15,,['UELfinal'],False,,122,False,True,2881,85388,[<Video id=1397125916719992833>],"Nobody, Graduating students after hearing NYSC is about to be scrapped 😂😂😂😂 #UELfinal

 https://t.co/Es1doMbVvN"
63,Isima,,IsimaOdeh,Nigeria,Sun Apr 20 07:58:41 +0000 2014,100343,875,7709,118404,"NYSC has outlived its importance, it's time for it to get scrapped. https://t.co/5iPgrkk8ke",Wed Nov 30 14:12:59 +0000 2016,625,112,en,,False,False,82,17,,[],False,,625,False,False,7709,118404,[<Photo id=803964998829670400>],"NYSC has outlived its importance, it's time for it to get scrapped. https://t.co/5iPgrkk8ke"
64,www.KRAKS.co,https://t.co/srr7NRulHf,KraksTV,"Lagos, Nigeria",Thu Aug 27 12:43:18 +0000 2015,427570,357,33367,92884,1 month to your POP and #NYSC starts paying 33k 😩 https://t.co/Mb84UIFPDL,Fri Jan 31 12:47:19 +0000 2020,87,240,en,,True,False,9,15,,['NYSC'],False,,87,False,True,33367,92884,[],1 month to your POP and #NYSC starts paying 33k 😩 https://t.co/Mb84UIFPDL
65,Demi,https://t.co/M6RaXnzNbS,TheBoyFromOkoko,"Lagos, Nigeria",Mon Sep 27 21:03:52 +0000 2010,526,522,108,7210,"This is an incredible innovation but Honest question!

With the way Nigeria is going, what if the Fg decides to scrap the Nysc scheme. 

What happens to this project moving forward considering it’s user specific?",Mon Jun 23 13:44:37 +0000 2025,0,0,en,92,False,False,0,1,,[],,92,0,False,False,108,7210,[],"This is an incredible innovation but Honest question!

With the way Nigeria is going, what if the Fg decides to scrap the Nysc scheme. 

What happens to this project moving forward considering it’s user specific?"
66,Rola,https://t.co/LfoOniv8lL,kofoworola__a,,Sun Jan 28 22:49:43 +0000 2018,58624,2789,9795,521983,"Nysc is not worth risking your life for. First of all they will send you to 3 weeks camp that is irrelevant, just suffer and waking up by 3am. 

It’s easy for everyone to say why didn’t you do direct posting? How many people can afford 100k to get Lagos??
Nysc should be scrapped",Sun Jan 14 08:48:21 +0000 2024,57,247,en,16400,True,False,3,13,,[],,16400,57,False,False,9795,521983,[],"Nysc is not worth risking your life for. First of all they will send you to 3 weeks camp that is irrelevant, just suffer and waking up by 3am. 

It’s easy for everyone to say why didn’t you do direct posting? How many people can afford 100k to get Lagos??
Nysc should be scrapped"
67,Stephinie,,stephokoli,,Tue Dec 03 11:04:57 +0000 2024,539,149,55,3316,"They need to entirely scrap out the whole NYSC program, it’s lost the plot completely",Thu Apr 24 09:02:32 +0000 2025,7,15,en,8096,False,False,0,3,,[],,8096,7,False,False,55,3316,[],"They need to entirely scrap out the whole NYSC program, it’s lost the plot completely"
68,Master Chief,https://t.co/tasNcRmb5f,Dannyrockie,NO RADAR,Thu Apr 15 17:05:02 +0000 2010,3276,695,2047,196882,"If they haven't scrapped BBN yet, then they shouldn't even scrap NYSC and Jamb. 

M.C",Wed May 28 11:27:27 +0000 2025,0,0,en,73,False,False,0,0,,[],,73,0,False,False,2047,196882,[],"If they haven't scrapped BBN yet, then they shouldn't even scrap NYSC and Jamb. 

M.C"
69,Nononsense,,NoNonsensezone,,Sat Dec 10 09:39:09 +0000 2022,28308,788,7303,33675,"FLIP  “ NATIONAL YOUTH SERVICE  CORPS …NYSC “ 

To 
“ REGIONAL YOUTH SERVICE CORPS RYSC “ 

Let everyone serve in their Respective Regions..

Or scrap the whole thing !! 

ALL THIS HER APOLOGY NO NECESSARY “ They know what they are doing “ https://t.co/qSTEZpeDhX",Mon Mar 17 17:15:55 +0000 2025,44,112,en,5481,True,False,1,33,,[],False,5481,44,False,True,7303,33675,[<Photo id=1901683927326101505>],"FLIP  “ NATIONAL YOUTH SERVICE  CORPS …NYSC “ 

To 
“ REGIONAL YOUTH SERVICE CORPS RYSC “ 

Let everyone serve in their Respective Regions..

Or scrap the whole thing !! 

ALL THIS HER APOLOGY NO NECESSARY “ They know what they are doing “ https://t.co/qSTEZpeDhX"
70,Gistlovers.blog1,https://t.co/bDkqAgk0dh,Gistloversblog1,,Thu Oct 29 20:43:22 +0000 2020,578904,19,9660,21609,"NYSC is here to stay, FG tells critics calling for scrapping of scheme",Sun Dec 05 14:41:58 +0000 2021,14,161,en,,True,False,11,10,,[],,,14,False,True,9660,21609,[],"NYSC is here to stay, FG tells critics calling for scrapping of scheme"
71,Bàbájídé B𝗹𝘂𝗻𝘁,https://t.co/WXoO8Clprf,CRawkeen,Songhai empire,Tue Jul 30 05:24:35 +0000 2013,55781,9032,4961,207556,"You can say scrap NYSC because you don't understand the latent functions this scheme performs. You're only seeing it from the viewpoint of the intended functions that you probably think are no longer unnecessary. Whereas, there are so many unintended functions it performs. You",Sun Mar 16 14:29:36 +0000 2025,179,783,en,95326,True,False,40,71,,[],,95326,179,False,True,4961,207556,[],"You can say scrap NYSC because you don't understand the latent functions this scheme performs. You're only seeing it from the viewpoint of the intended functions that you probably think are no longer unnecessary. Whereas, there are so many unintended functions it performs. You will only realise another mess you have created when the government finally says okay, let us scrap it then. 

Imagine the number of graduates we churn out in Nigeria annually hitting the job market directly. This is the huge number NYSC absorbs for one year and engages. Some of them get free accommodation alongside their stipends"
72,Kayode,https://t.co/YjvFbBs4cK,MayAgbe2sin,"Stillwater, OK",Fri Sep 28 23:49:11 +0000 2012,400,498,53,2882,Nigeria needs to scrap NYSC completely.,Wed Apr 02 08:03:26 +0000 2025,0,0,en,84,False,False,0,1,,[],,84,0,False,True,53,2882,[],Nigeria needs to scrap NYSC completely.
73,Goga,,Thebrains__,YNWA,Sat Jul 16 12:26:48 +0000 2016,3459,3000,327,53275,"Another set of NYSC complaints 
Scrap this shit",Mon Apr 07 10:28:55 +0000 2025,6,29,en,1448,False,False,0,2,,[],,1448,6,False,True,327,53275,[],"Another set of NYSC complaints 
Scrap this shit"
74,Naija,https://t.co/9vgVpPPFpC,Naija_PR,Nigeria,Tue Sep 24 18:00:41 +0000 2013,6874051,186051,190770,400096,There is no plan to scrap NYSC – Reps,Fri Jun 11 08:33:36 +0000 2021,6,55,en,,True,False,5,7,,[],,,6,False,True,190770,400096,[],There is no plan to scrap NYSC – Reps
75,Naija,https://t.co/9vgVpPPFpC,Naija_PR,Nigeria,Tue Sep 24 18:00:41 +0000 2013,6874051,186051,190770,400096,Reps to scrap NYSC as bill reached second reading,Mon May 24 17:17:15 +0000 2021,255,1365,en,,True,False,49,81,,[],,,255,False,True,190770,400096,[],Reps to scrap NYSC as bill reached second reading
76,"Olamilekan Samuel, MD🍃",,doctrLakes,Devotion ,Sat Oct 10 17:15:35 +0000 2020,1791,631,147,7119,"I’ve gone for NYSC and I’ve come to conclude it’s almost impossible for Nigeria to scrap that scheme 

Many mouths feeding from it both legally and illegally then there’s NCCF praying “NYSC will never ever die” everyday 

NYSC is forever here with us pa",Sun Dec 29 13:10:21 +0000 2024,404,1928,en,185374,False,False,103,76,,[],,185374,404,False,False,147,7119,[],"I’ve gone for NYSC and I’ve come to conclude it’s almost impossible for Nigeria to scrap that scheme 

Many mouths feeding from it both legally and illegally then there’s NCCF praying “NYSC will never ever die” everyday 

NYSC is forever here with us pa"
77,Amarachukwu👩‍🏫👩‍🎓♥️ Obidient❤️🇮🇹🇳🇬 $RVV🐐,https://t.co/tsOJaOSEuf,AmaraBlessing_,Canada in Jesus name🤭🙌,Tue Oct 13 15:15:42 +0000 2020,18401,17944,1202,54888,Going for NYSC is one of the worst financial decisions you will ever make in life. You will be financially and mentally wrecked.,Fri Mar 14 04:44:37 +0000 2025,2524,13298,en,1530541,False,False,434,533,,[],,1530541,2524,False,False,1202,54888,[],Going for NYSC is one of the worst financial decisions you will ever make in life. You will be financially and mentally wrecked.
78,g.,,gozielogy,,Sun Oct 25 16:32:32 +0000 2020,966,973,292,7508,"If you know the cost of running the NYSC programme and paying corper allowances is such a burden, just scrap the whole thing at once. 
No point postponing streams and delaying call-ups, you're stealing years of the youth @officialnyscng",Tue May 27 08:51:23 +0000 2025,9,21,en,1417,False,False,0,2,,[],,1417,9,False,True,292,7508,[],"If you know the cost of running the NYSC programme and paying corper allowances is such a burden, just scrap the whole thing at once. 
No point postponing streams and delaying call-ups, you're stealing years of the youth @officialnyscng"
79,GleanX,,GleanX1,,Thu Oct 31 09:25:54 +0000 2024,14,85,6,95,"Let Government scrap NYSC.
Everything in camp is so poor. 
Very poor toilets, poor water supply, no light in the hostel, over congested hostels. 
Imagine a soldier telling a doctor to lie flat on the floor.
What’s the benefit of this scheme?
Scrap NYSC 

Repost n I will post more",Wed Apr 30 21:57:44 +0000 2025,0,0,en,121,False,False,0,0,,[],,121,0,False,True,6,95,[],"Let Government scrap NYSC.
Everything in camp is so poor. 
Very poor toilets, poor water supply, no light in the hostel, over congested hostels. 
Imagine a soldier telling a doctor to lie flat on the floor.
What’s the benefit of this scheme?
Scrap NYSC 

Repost n I will post more"
80,Ogundele,,D_Starnley,"Lagos, Nigeria",Sun Aug 25 19:45:25 +0000 2013,498,730,671,9660,"Scrap Nysc keh,
It’s Nigerians that’ll maul you themselves… The masses(as you lots love to call us) love tha program like mad… They treat going for Nysc as a notional treasure… Even the rich kids sef(as you lots love to call them) loves the program… First taste of freedom!",Tue Jun 03 13:01:14 +0000 2025,0,0,en,76,False,False,0,1,,[],,76,0,False,True,671,9660,[],"Scrap Nysc keh,
It’s Nigerians that’ll maul you themselves… The masses(as you lots love to call us) love tha program like mad… They treat going for Nysc as a notional treasure… Even the rich kids sef(as you lots love to call them) loves the program… First taste of freedom!"
81,bibi 💕,,abibayo_,,Mon Jan 07 22:49:03 +0000 2019,93,132,3,961,MAKE FG SCRAP NYSC !!!!!!!!!!!,Tue May 27 07:10:05 +0000 2025,0,0,en,90,False,False,0,0,,[],,90,0,False,False,3,961,[],MAKE FG SCRAP NYSC !!!!!!!!!!!
82,Naija,https://t.co/9vgVpPPFpC,Naija_PR,Nigeria,Tue Sep 24 18:00:41 +0000 2013,6874056,186051,190770,400096,"NYSC is Nigeria's only legacy of unity, don't scrap it -- Civil rights advocacy group",Tue May 25 15:40:25 +0000 2021,16,123,en,,True,False,5,18,,[],,,16,False,True,190770,400096,[],"NYSC is Nigeria's only legacy of unity, don't scrap it -- Civil rights advocacy group"
83,Unimke Abana,https://t.co/6aRecDY766,abanaunimke,Lagos,Mon Jan 27 15:23:36 +0000 2025,986,95,285,6226,"If the Yorubas don't grab this opportunity and correct the stupid system...I will just not take them serious. Shut down Lagos for the next 2 weeks until FG stops sending non-Yorubas to SW for their NYSC or completely scrap the whole scheme.

This is the perfect opportunity!!!",Mon Mar 17 05:28:27 +0000 2025,14,88,en,4666,False,False,0,14,,[],,4666,14,False,False,285,6226,[],"If the Yorubas don't grab this opportunity and correct the stupid system...I will just not take them serious. Shut down Lagos for the next 2 weeks until FG stops sending non-Yorubas to SW for their NYSC or completely scrap the whole scheme.

This is the perfect opportunity!!!"
84,Boo of the Booless,,okoyedonaldson,"Lagos, Nigeria",Fri Nov 09 09:32:32 +0000 2012,2139,1531,1461,62549,"Who wants to run for HoR in 2027?

If we fund your campaign for you to scrap NYSC, would you use all your might to push it?",Mon Mar 17 07:36:19 +0000 2025,1,9,en,1046,False,False,1,6,,[],,1046,1,False,True,1461,62549,[],"Who wants to run for HoR in 2027?

If we fund your campaign for you to scrap NYSC, would you use all your might to push it?"
85,Sir Tee,,iameneji,"Lagos, Nigeria",Sun Dec 16 09:17:18 +0000 2012,71296,22147,6277,177218,"Scrap the NYSC, please. Scrap it!!!",Mon Mar 17 19:26:57 +0000 2025,1,1,en,589,False,False,0,2,,[],,589,1,False,False,6277,177218,[],"Scrap the NYSC, please. Scrap it!!!"
86,Seanklean,https://t.co/ECmRzluD1d,Seankleann,Emirate Stadium London/Lagos,Mon Aug 15 15:29:13 +0000 2016,22231,13811,872,235758,"Why is that whenever something happens, Nigerians are always quick to adopt drastic and unreasonable measures?

NYSC makes mistake, Scrap it!
JAMB makes mistake, Scrap it!
EFCC makes mistake, Scrap it!
Police makes mistake, Scrap it!

Relax and Drink water please!!",Thu May 15 09:54:58 +0000 2025,32,39,en,307,False,False,0,1,,[],,307,32,False,False,872,235758,[],"Why is that whenever something happens, Nigerians are always quick to adopt drastic and unreasonable measures?

NYSC makes mistake, Scrap it!
JAMB makes mistake, Scrap it!
EFCC makes mistake, Scrap it!
Police makes mistake, Scrap it!

Relax and Drink water please!!"
87,Osi,https://t.co/GxSlH3ZBW7,Osi_Suave,Lagos | Newyork,Sat Oct 31 23:21:38 +0000 2009,201176,3198,10603,310580,"Scrap the NYSC and give every university graduate 237,600 (19800×12)  as a loan to start something after graduation.",Mon May 16 08:57:37 +0000 2016,391,82,en,,True,False,0,55,,[],,,391,False,False,10603,310580,[],"Scrap the NYSC and give every university graduate 237,600 (19800×12)  as a loan to start something after graduation."
88,Ugodrey 🦅 #AutoGlassDealer,,DavymartinCE0,Nigeria,Wed Aug 20 23:03:53 +0000 2014,10702,9877,4077,83848,@UnkleAyo Same with nysc. Scrap them all,Thu May 15 20:09:11 +0000 2025,0,17,en,898,True,False,0,0,,[],,898,0,False,True,4077,83848,[],@UnkleAyo Same with nysc. Scrap them all
89,Omoyele Sowore,https://t.co/lDsKb9aM7U,YeleSowore,Nigeria,Tue Jan 01 04:27:23 +0000 2013,1071908,146424,4715,47535,"Time to scrap these extracurricular bureaucratic busybodies …JAMB, NYSC, TETFUND, NELFUND, they are all useless!",Wed May 14 16:46:04 +0000 2025,272,732,en,60552,True,False,48,196,,[],,60552,272,False,True,4715,47535,[],"Time to scrap these extracurricular bureaucratic busybodies …JAMB, NYSC, TETFUND, NELFUND, they are all useless!"
90,Neto,https://t.co/MgV7lHWXN6,docneto,Global 🇳🇬 🇰🇪🇮🇪,Thu Apr 14 21:03:27 +0000 2011,26698,1968,2368,42654,As good a time as any to scrap NYSC. It's outlived its relevance and utility. Create a voluntary internship program in its stead with no need for a camp or for the army to involved.,Sat Jun 27 10:59:42 +0000 2020,131,314,en,,True,False,17,25,,[],,,131,False,True,2368,42654,[],As good a time as any to scrap NYSC. It's outlived its relevance and utility. Create a voluntary internship program in its stead with no need for a camp or for the army to involved.
91,#OurFavOnlineDoc 🩺 🇬🇧,,OurFavOnlineDoc,"England, United Kingdom",Sat Apr 14 14:39:11 +0000 2012,488702,22778,7735,234147,"Regarding the nysc:
I think nysc should not be scrapped.
But please hear me out.

I think two things should happen:
1. It should be optional.
2. It should be regional.

On being “optional”,
The govt should not make it mandatory.
However those who choose to opt in should be",Tue Jan 07 14:38:40 +0000 2025,139,653,en,65351,True,False,18,69,,[],,65351,139,False,True,7735,234147,[],"Regarding the nysc:
I think nysc should not be scrapped.
But please hear me out.

I think two things should happen:
1. It should be optional.
2. It should be regional.

On being “optional”,
The govt should not make it mandatory.
However those who choose to opt in should be rewarded handsomely. They should be paid times 3 of the minimum wage monthly (that will be 200k monthly now) and they should be given first consideration for any job they apply for afterwards. One good reason for the good pay is to give young people an opportunity to possibly save and maybe use the money as capital for a small business later.

On being regional,
The govt should allow those who only want to stay in their region to do so. Nobody should be forced to go to another part of the country where they could get killed, kidnapped or maltreated.

In conclusion:
The nysc should not be scrapped but made fully optional. However for those who choose to opt in, the govt should ensure to make the choice rewarding, with good pay, with the option to stay within your region and also the govt should offer that anyone with nysc will always get first consideration when they apply for any job after the scheme. This is how to use incentive to make young people continue to be part of it.

This is what I think is the reasonable way forward concerning nysc."
92,Biola Ibironke-Solo Mums’ Bestie✨,,biolaa___,United States eventually.,Fri Jul 11 11:33:37 +0000 2014,1536,1390,73,10113,"Online: “Scrap NYSC! What’s the point of NYSC ?”

Offline: “Please I’d like to be a corps employer, we will be paying them 30k”

Uncle, you’ll be alright o",Fri May 09 14:14:52 +0000 2025,0,1,en,148,False,False,0,1,,[],,148,0,False,False,73,10113,[],"Online: “Scrap NYSC! What’s the point of NYSC ?”

Offline: “Please I’d like to be a corps employer, we will be paying them 30k”

Uncle, you’ll be alright o"
93,SizZzle. 😎🇳🇬,,n6oflife6,"Manhattan, NY",Tue Nov 05 21:57:26 +0000 2019,51333,1588,528,44656,"Scrap the NYSC program entirely.
It has Outlived its Relevance. 

My suggestion is; 

Once you finish University the Govt should calculate the current Monthly NYSC allowance, multiply it by 12 months and Credit every Uni Graduate to start an SME. 😎

Bin everything Else. 🚮😤🇳🇬",Tue Jan 21 20:15:23 +0000 2025,302,1046,en,37281,False,False,18,62,,[],,37281,302,False,True,528,44656,[],"Scrap the NYSC program entirely.
It has Outlived its Relevance. 

My suggestion is; 

Once you finish University the Govt should calculate the current Monthly NYSC allowance, multiply it by 12 months and Credit every Uni Graduate to start an SME. 😎

Bin everything Else. 🚮😤🇳🇬"
94,eddiebrendan the mediaguy🎥,,eddiebrendan,,Sun Mar 18 18:00:18 +0000 2012,2062,1128,574,12410,@Wizarab10 NYSC is  a place where people go to unleash their sexual fantasies with total strangers who they will relieve within a year and never see each other again. Very wild place.,Wed Dec 04 08:41:35 +0000 2024,49,1934,en,179231,True,False,5,33,,[],,179231,49,False,True,574,12410,[],@Wizarab10 NYSC is  a place where people go to unleash their sexual fantasies with total strangers who they will relieve within a year and never see each other again. Very wild place.
95,𝕂𝕦𝕤𝕤𝕞𝕒𝕟,https://t.co/m56rDQwhs5,kusssman,Paris,Tue Feb 19 04:55:41 +0000 2019,305862,9873,21514,263622,"SCRAP NYSC 
It’s a money laundering scheme.",Sat Oct 23 07:08:04 +0000 2021,322,982,en,,True,False,16,17,,[],,,322,False,False,21514,263622,[],"SCRAP NYSC 
It’s a money laundering scheme."
96,Vanguard Newspapers,https://t.co/Pk24uDJaWo,vanguardngrnews,Nigeria,Thu May 14 11:36:29 +0000 2009,4982719,2620,239550,797514,Reps to scrap NYSC as bill reaches second reading https://t.co/x5byHxAtxJ,Mon May 24 14:38:21 +0000 2021,48,347,en,,True,False,15,52,,[],False,,48,False,True,239550,797514,[],Reps to scrap NYSC as bill reaches second reading https://t.co/x5byHxAtxJ
97,Wẹyimi Lubẹ (A powerful voice)𓃵,https://t.co/HFjuBbKm5V,Mz_Wey,,Mon Aug 28 06:33:35 +0000 2017,177920,1762,4068,94462,"Yup! The problem is you JAMB.

You called Jamiu a fraud two weeks ago
Now it's Chinedu Okeke 
Last year it was Mmesoma
4000 students couldn't go for NYSC cause of you
2025 JAMB resit cuz of you

If it doesn't suit your logic,the children are automatically the problem.

Scrap JAMB",Fri Jul 11 06:35:17 +0000 2025,2231,5298,en,135867,False,False,15,32,,[],,135867,2231,False,False,4068,94462,[],"Yup! The problem is you JAMB.

You called Jamiu a fraud two weeks ago
Now it's Chinedu Okeke 
Last year it was Mmesoma
4000 students couldn't go for NYSC cause of you
2025 JAMB resit cuz of you

If it doesn't suit your logic,the children are automatically the problem.

Scrap JAMB"
98,Wuchereria bankruptcy,,Didara0,Hotel Reverie,Sun Nov 12 15:55:18 +0000 2023,1650,304,127,17042,"We’re clamoring for NYSC scrap, and this bitch wants an extension???!",Sun Apr 06 12:19:06 +0000 2025,1,5,en,259,False,False,0,0,,[],,259,1,False,True,127,17042,[],"We’re clamoring for NYSC scrap, and this bitch wants an extension???!"
99,Sir Dickson,,Wizarab10,Home,Thu Mar 17 11:34:56 +0000 2016,612198,39892,26561,346623,"NYSC: The gift that keeps giving

I'm not sure you want to detach. You know what to do if you want to end it. https://t.co/0Zoqd1eqfO",Mon Nov 18 16:34:21 +0000 2024,24,339,en,25555,True,False,2,37,,[],False,25555,24,False,True,26561,346623,"[<Photo id=1858549309119053835>, <Photo id=1858549309781753862>, <Photo id=1858549309576232971>]","NYSC: The gift that keeps giving

I'm not sure you want to detach. You know what to do if you want to end it. https://t.co/0Zoqd1eqfO"
100,Ọmọ Ebira,,Omowumi_Ewatee,Nigeria,Sun Oct 16 05:57:19 +0000 2016,1232,666,663,6071,Maybe they'll even scrap NYSC at this point 😂,Mon Mar 17 10:51:59 +0000 2025,2,5,en,226,False,False,0,1,,[],,226,2,False,False,663,6071,[],Maybe they'll even scrap NYSC at this point 😂
101,Harmless,,Harmless12345,Nigeria,Tue Feb 09 16:41:56 +0000 2021,79819,468,2527,6708,"I will quit my NYSC program tomorrow, because a corper in my school flogged a minor.

One less corps member... rubbish rubbish rubbish.

Light and love 

05.06.24 https://t.co/MFaZEZqDWq",Thu Jun 05 20:05:25 +0000 2025,211,769,en,9430,True,False,3,47,,[],False,9430,211,False,True,2527,6708,[<Photo id=1930717601065230338>],"I will quit my NYSC program tomorrow, because a corper in my school flogged a minor.

One less corps member... rubbish rubbish rubbish.

Light and love 

05.06.24 https://t.co/MFaZEZqDWq"
102,Iyalaya,,lollylarry1,"Lagos, Nigeria",Sun Jun 17 11:03:38 +0000 2018,101960,9695,19163,290823,"Scrap NYSC,  scrap NYSC...na so we shout remove subsidy,  dem remove am, lo ba di woro si woro😅😅😅",Sun Mar 16 11:55:53 +0000 2025,174,1060,en,53769,True,False,30,45,,[],,53769,174,False,False,19163,290823,[],"Scrap NYSC,  scrap NYSC...na so we shout remove subsidy,  dem remove am, lo ba di woro si woro😅😅😅"
103,Fadrex,,Broke_Fadrex,,Sat Feb 26 09:11:43 +0000 2022,276,366,669,9949,"Make dem no scrap any NYSC again

All of una gatz suffer wetin I suffer abeg",Tue Mar 18 17:55:08 +0000 2025,2,8,en,349,False,False,1,2,,[],,349,2,False,True,669,9949,[],"Make dem no scrap any NYSC again

All of una gatz suffer wetin I suffer abeg"
104,Uppy,,uppydboss,Paradise ,Mon Mar 16 20:10:57 +0000 2020,1009,869,1200,23567,"NYSC what is the meaning of this posting. Are you insane?????!!!!!
See me I am not going for this rubbish. What kind rubbish is this
Scrap this NYSC rubbish. 
Me I am not going anywhere oh what rubbish is this",Mon Apr 21 05:37:42 +0000 2025,0,0,en,270,False,False,0,4,,[],,270,0,False,False,1200,23567,[],"NYSC what is the meaning of this posting. Are you insane?????!!!!!
See me I am not going for this rubbish. What kind rubbish is this
Scrap this NYSC rubbish. 
Me I am not going anywhere oh what rubbish is this"
